ID,question,en_question,annotations,idks,country
New-su-59,中国的农民在耕作时通常穿什么来保护自己免受炎热的侵害？,What do farmers in China typically wear to protect themselves from the heat whilst farming?,"[{'answers': ['草帽'], 'en_answers': ['straw hat'], 'count': 2}, {'answers': ['斗笠'], 'en_answers': ['conical hat', 'bamboo hat'], 'count': 2}]","{'idk': 2, 'no-answer': 1, 'not-applicable': 0}",CN
Ki-pe-17,通常情况下，中国人平均受教育程度是什么？（例如，小学、高中）,"On average, how far do students typically pursue their education in China? (e.g., elementary, high school)","[{'answers': ['本科', '大学'], 'en_answers': ['undergraduate', 'bachelor'], 'count': 3}, {'answers': ['高中'], 'en_answers': ['high school'], 'count': 2}, {'answers': ['专科'], 'en_answers': ['diploma', 'junior college'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ch-54,Which fruit is usually prepared the most for family dinners in the US?,Which fruit is usually prepared the most for family dinners in US?,"[{'answers': ['apples'], 'en_answers': ['apples'], 'count': 3}, {'answers': ['strawberries'], 'en_answers': ['strawberries'], 'count': 1}]","{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",US
New-as-64,در ایران در کدام تعطیلات همه اعضای خانواده معمولاً دور هم جمع می‌شوند؟,On which holiday do all family members tend to reunite in Iran?,"[{'answers': ['سال نو', 'عید نوروز', 'نوروز'], 'en_answers': ['new year', 'nowruz'], 'count': 4}, {'answers': ['چهارشنبه سوری'], 'en_answers': ['chaharshanbe suri'], 'count': 1}, {'answers': ['سیزده بدر'], 'en_answers': [""nature's day""], 'count': 1}, {'answers': ['جمعه'], 'en_answers': ['friday'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Th-en-43,"How many cars are owned by a typical family in the UK? (Provide Arabic numerals (e.g., 12) only.)","How many cars are owned by a typical family in UK? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['2'], 'en_answers': ['2'], 'count': 4}, {'answers': ['1'], 'en_answers': ['1'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Kik-in-36,Who is the most popular football coach in the UK?,Who is the most popular soccer coach in UK?,"[{'answers': ['pep guardiola'], 'en_answers': ['pep guardiola'], 'count': 1}, {'answers': ['brendan rodgers'], 'en_answers': ['brendan rodgers'], 'count': 1}, {'answers': ['Gareth Southgate'], 'en_answers': ['Gareth Southgate'], 'count': 1}, {'answers': ['Alex Ferguson'], 'en_answers': ['Alex Ferguson'], 'count': 1}]","{'idk': 5, 'no-answer': 0, 'not-applicable': 0}",GB
Ta-pe-21,Where do children usually play soccer in the US?,Where do children usually play soccer in US?,"[{'answers': ['field'], 'en_answers': ['field'], 'count': 2}, {'answers': ['outdoor field'], 'en_answers': ['outdoor field'], 'count': 1}, {'answers': ['youth soccer league', 'little league soccer'], 'en_answers': ['youth soccer league', 'little league soccer'], 'count': 1}, {'answers': ['school'], 'en_answers': ['school'], 'count': 1}, {'answers': ['community park'], 'en_answers': ['community park'], 'count': 1}]","{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",US
New-in-03,What type of food from US is typically served in restaurants overseas?,What type of food from US is typically served in restaurants overseas?,"[{'answers': ['burgers', 'hamburgers'], 'en_answers': ['burgers', 'hamburgers'], 'count': 4}, {'answers': ['cheeseburger'], 'en_answers': ['cheeseburger'], 'count': 1}, {'answers': ['fried chicken'], 'en_answers': ['fried chicken'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
New-en-18,中国的粉丝在观看现场体育比赛时会带些什么东西？,What do fans bring with them when attending a live game in China?,"[{'answers': ['水'], 'en_answers': ['water'], 'count': 1}, {'answers': ['望远镜'], 'en_answers': ['telescope'], 'count': 1}, {'answers': ['零食'], 'en_answers': ['snacks'], 'count': 1}, {'answers': ['国旗'], 'en_answers': ['national flag'], 'count': 1}, {'answers': ['口哨'], 'en_answers': ['whistle'], 'count': 1}, {'answers': ['横幅'], 'en_answers': ['banner'], 'count': 1}, {'answers': ['照相机'], 'en_answers': ['camera'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",CN
Jod-ch-61,Which occupation is most preferred among females in the US?,Which occupation is most preferred among females in US?,"[{'answers': ['instructor', 'teaching', 'teacher'], 'en_answers': ['instructor', 'teaching', 'teacher'], 'count': 4}, {'answers': ['nurse', 'nursing'], 'en_answers': ['nurse', 'nursing'], 'count': 3}, {'answers': ['stay at home mom'], 'en_answers': ['stay at home mom'], 'count': 1}, {'answers': ['office work'], 'en_answers': ['office work'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in the US?,What is typically given as a congratulatory gesture when attending a friend's wedding in US?,"[{'answers': ['gift', 'a gift from a wedding registry', 'gift from registry'], 'en_answers': ['gift', 'a gift from a wedding registry', 'gift from registry'], 'count': 3}, {'answers': ['card'], 'en_answers': ['card'], 'count': 1}, {'answers': ['money'], 'en_answers': ['money'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Ji-ko-08,حداکثر تعداد ساعات کاری که یک نفر می‌تواند در هفته در کشور شما کار کند چند ساعت است؟ (فقط از اعداد استفاده کنید),"What is the maximum number of hours one can work per week in Iran? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['40'], 'en_answers': ['40'], 'count': 2}, {'answers': ['90'], 'en_answers': ['90'], 'count': 1}, {'answers': ['50'], 'en_answers': ['50'], 'count': 1}]","{'idk': 2, 'no-answer': 1, 'not-applicable': 0}",IR
Ji-ko-25,What are the family-related holidays in the US?,What are the family-related holidays in US?,"[{'answers': ['Thanksgiving'], 'en_answers': ['Thanksgiving'], 'count': 4}, {'answers': ['Independence Day'], 'en_answers': ['Independence Day'], 'count': 1}, {'answers': ['Xmas', 'athletics'], 'en_answers': ['Xmas', 'athletics'], 'count': 1}, {'answers': ['Memorial Day'], 'en_answers': ['Memorial Day'], 'count': 1}, {'answers': [""Mother's Day""], 'en_answers': [""Mother's Day""], 'count': 1}, {'answers': [""Father's Day""], 'en_answers': [""Father's Day""], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-su-33,نوع لباس پوشیدن برای معلمان مدارس در ایران چیست؟,What is the common dress code for school teachers in Iran?,"[{'answers': ['مانتو مقنعه'], 'en_answers': ['manteu'], 'count': 1}, {'answers': ['روپوش سفید'], 'en_answers': ['white coat'], 'count': 1}, {'answers': ['لباس رسمی'], 'en_answers': ['formal dress'], 'count': 1}, {'answers': ['کت و شلوار'], 'en_answers': ['suit'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Al-en-38,What food is associated with Valentine's day in the UK?,What food is associated with Valentine's day in UK?,"[{'answers': ['steak'], 'en_answers': ['steak'], 'count': 3}, {'answers': ['chocolate'], 'en_answers': ['chocolate'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ki-pe-17,"On average, how far do students typically pursue their education in the UK? (e.g., primary, secondary school)","On average, how far do students typically pursue their education in UK? (e.g., elementary, high school)","[{'answers': ['secondary', 'secondary school'], 'en_answers': ['secondary', 'secondary school'], 'count': 3}, {'answers': ['university'], 'en_answers': ['university'], 'count': 2}, {'answers': ['college'], 'en_answers': ['college'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-ha-07,哪种食物起源于中国并且可以在世界各地找到？,What food originated from China and can be found all over the world?,"[{'answers': ['饺子'], 'en_answers': ['dumplings'], 'count': 4}, {'answers': ['包子'], 'en_answers': ['steamed bun'], 'count': 1}, {'answers': ['面条'], 'en_answers': ['noodles'], 'count': 1}, {'answers': ['酸甜鸡'], 'en_answers': ['sweet and sour chicken'], 'count': 1}, {'answers': ['老干妈辣椒酱'], 'en_answers': ['lao gan ma chili sauce', 'lao gan ma'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ch-39,中国的电商行业普遍使用什么平台？,What platform is commonly used in the e-commerce industry in China?,"[{'answers': ['淘宝'], 'en_answers': ['taobao'], 'count': 5}, {'answers': ['京东'], 'en_answers': ['jd.com'], 'count': 4}, {'answers': ['拼多多'], 'en_answers': ['pinduoduo'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ta-pe-37,نماد معمول شب سال نو که معمولاً درایران یافت می‌شود، چیست؟,What is the common symbol of New Year's Eve that is usually found in Iran?,"[{'answers': ['هفت سین', 'سفره هفت سین'], 'en_answers': ['haft-seen', 'haft-seen spread'], 'count': 3}, {'answers': ['سبزه', 'سبزی پلو با ماهی'], 'en_answers': ['sabzeh', 'herb rice with fish'], 'count': 3}, {'answers': ['حاجی فیروز'], 'en_answers': ['haji firouz'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Ni-en-03,"At what age do people in the US typically go to university? (Provide Arabic numerals (e.g., 12) only.)","At what age do people in US typically go to university? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['18'], 'en_answers': ['18'], 'count': 3}, {'answers': ['17-18'], 'en_answers': ['17-18'], 'count': 1}, {'answers': ['19'], 'en_answers': ['19'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Th-en-22,What was the most catastrophic economic period for the US?,What was the most catastrophic economic period for US?,"[{'answers': ['depression of the 30s', 'the great depression', 'great depression'], 'en_answers': ['depression of the 30s', 'the great depression', 'great depression'], 'count': 5}, {'answers': ['9/11'], 'en_answers': ['9/11'], 'count': 1}, {'answers': ['katrina', 'Hurricane Katrina'], 'en_answers': ['katrina', 'Hurricane Katrina'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ta-pe-25,درایران معروف‌ترین رقابت در یک لیگ ورزشی ملی چیست؟ (به عنوان مثال، ___ در مقابل ___),"What is the most famous rivalry in a national sports league in Iran? (e.g., ___ vs ___)","[{'answers': ['استقلال در مقابل پرسپولیس', 'پرسپولیس در مقابل استقلال', 'دربی پرسپولیس در مقابل استقلال', 'اسقلال در برابر پرسپولیس', 'فوتبال استقلال در مقابل پرسپولیس'], 'en_answers': ['esteghlal vs persepolis', 'persepolis versus esteghlal', 'persepolis derby against esteghlal', 'esteghlal football against persepolis'], 'count': 5}, {'answers': ['سپاهان در مقابل ذوب آهن'], 'en_answers': ['sepahan against zob ahan'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Na-ko-44,When is the day with the UK's most severe nationwide traffic congestion?,When is the day with UK's most severe nationwide traffic congestion?,"[{'answers': ['monday'], 'en_answers': ['monday'], 'count': 1}, {'answers': ['easter'], 'en_answers': ['easter'], 'count': 1}, {'answers': ['christmas eve'], 'en_answers': ['christmas eve'], 'count': 1}]","{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",GB
Kik-in-02,中国人民庆祝国庆节通常会做哪些活动？,What are the common activities people from China do to celebrate Independence day?,"[{'answers': ['旅游'], 'en_answers': ['travel', 'tourism'], 'count': 2}, {'answers': ['呆在家里'], 'en_answers': ['stay at home'], 'count': 1}, {'answers': ['烟花'], 'en_answers': ['fireworks'], 'count': 1}, {'answers': ['阅兵式'], 'en_answers': ['military parade'], 'count': 1}, {'answers': ['看阅兵'], 'en_answers': ['watch the parade'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",CN
Th-en-48,What is the highest grade given to top-achieving high school students on assignments and exams in the US?,What is the highest grade given to top-achieving high school students on assignments and exams in US?,"[{'answers': ['a+'], 'en_answers': ['a+'], 'count': 3}, {'answers': ['a'], 'en_answers': ['a'], 'count': 2}, {'answers': ['100'], 'en_answers': ['100'], 'count': 2}, {'answers': ['S', 'pass'], 'en_answers': ['S', 'pass'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Sa-en-7,چه تنقلاتی درایران محبوب هستند؟,What are popular snacks in Iran?,"[{'answers': ['چیپس', 'چيپس'], 'en_answers': ['crisps'], 'count': 4}, {'answers': ['پفک'], 'en_answers': ['cheesepuff'], 'count': 3}, {'answers': ['لواشک'], 'en_answers': ['fruit leather'], 'count': 1}, {'answers': ['تخمه آفتابگردان'], 'en_answers': ['sunflower seeds'], 'count': 1}, {'answers': ['تخمه'], 'en_answers': ['seed'], 'count': 1}, {'answers': ['بادوم زمینی(آجیل)'], 'en_answers': ['peanut (snack)'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Kik-in-38,درایران نام هواداران تیم‌های فوتبال که به خاطر رقابت شدیدشان معروف هستند، چیست؟ (مثلاً ___ در مقابل ___),What are the names of soccer supporters in Iran who are famous for their intense rivalry? (e.g. ___ vs ___),"[{'answers': ['پرسپوليس در مقابل استقلال', 'استقلال در مقابل پرسپولیس', 'پرسپولیسیها در مقابل استقلالیها'], 'en_answers': ['persepolis vs esteghlal', 'esteghlal vs persepolis'], 'count': 4}, {'answers': ['سپاهان در مقابل پرسپولیس'], 'en_answers': ['sepahan vs persepolis'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",IR
Jod-ch-12,What kind of soup do people from the US like to have?,What kind of soup do people from US like to have?,"[{'answers': ['vegetable', 'veggie'], 'en_answers': ['vegetable', 'veggie'], 'count': 2}, {'answers': ['tomato', 'tomato soup'], 'en_answers': ['tomato', 'tomato soup'], 'count': 2}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 0}",US
Na-ko-29,Who is the most famous swimmer in the UK?,Who is the most famous swimmer in UK?,"[{'answers': ['duncan goodhew'], 'en_answers': ['duncan goodhew'], 'count': 2}, {'answers': ['sharron davies'], 'en_answers': ['sharron davies'], 'count': 2}, {'answers': ['Tom Daley'], 'en_answers': ['Tom Daley'], 'count': 1}]","{'idk': 4, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-01,Which snack is eaten in the cinema in the UK?,Which snack is eaten in the cinema in UK?,"[{'answers': ['popcorn'], 'en_answers': ['popcorn'], 'count': 5}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Th-en-58,What is the most advanced maths subject learned before university in the UK?,What is the most advanced math subject learned before university in UK?,"[{'answers': ['algebra'], 'en_answers': ['algebra'], 'count': 2}, {'answers': ['further maths', 'further mathematics'], 'en_answers': ['further maths', 'further mathematics'], 'count': 2}, {'answers': ['trigonometry'], 'en_answers': ['trigonometry'], 'count': 1}]","{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",GB
New-am-34,بیشتر دانش‌آموزان دبستانی در ایران کجا برای امتحانات خود آماده می‌شوند؟,Where do most elementary school students prepare for their exams in Iran?,"[{'answers': ['در خانه', 'خانه'], 'en_answers': ['home'], 'count': 4}, {'answers': ['مدرسه'], 'en_answers': ['school'], 'count': 2}, {'answers': ['کتابخانه'], 'en_answers': ['library'], 'count': 2}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
Ne-ar-36,یک وعده غذایی معمول در جشن‌هایایران چیست؟,What is a typical festive meal in Iran?,"[{'answers': ['کباب', 'كباب'], 'en_answers': ['kebab'], 'count': 2}, {'answers': ['چلو کباب کوبیده'], 'en_answers': ['chelo kebab koobideh'], 'count': 1}, {'answers': ['جوجه کباب'], 'en_answers': ['chicken kebab'], 'count': 1}, {'answers': ['سبزی پلو با ماهی'], 'en_answers': ['herb rice with fish'], 'count': 1}, {'answers': ['باقالی پلو با گوشت'], 'en_answers': ['broad bean rice with meat'], 'count': 1}, {'answers': ['مرغ'], 'en_answers': ['chicken'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
